138;-20.2665357;-40.2689658
139;-20.2665265;-40.2689769
140;-20.2665198;-40.2689771
141;-20.2665141;-40.2689797
142;-20.2665139;-40.26898
143;-20.2665255;-40.2689915
144;-20.2665469;-40.2690244
145;-20.2665683;-40.2690742
146;-20.266605;-40.269173
147;-20.2666819;-40.2693576
148;-20.2667257;-40.2694873
149;-20.2667778;-40.2696769
150;-20.2668586;-40.2699072
151;-20.2669552;-40.2701682
152;-20.2670613;-40.2704496
153;-20.267195;-40.2707391
154;-20.2672952;-40.2709454
155;-20.2674145;-40.2711582
156;-20.2676092;-40.27148
157;-20.2678235;-40.2718443
158;-20.2680388;-40.2722151
159;-20.2682699;-40.2725876
160;-20.2684908;-40.2729827
161;-20.2686342;-40.2732492
162;-20.3285348;-40.2735129
163;-20.3288613;-40.2735157
164;-20.2687804;-40.2735186
165;-20.3290144;-40.2735298
166;-20.3291591;-40.2735335
167;-20.3283898;-40.27354
168;-20.3293122;-40.2735677
169;-20.3282162;-40.2736108
170;-20.3295249;-40.2736445
171;-20.3296595;-40.2736988
172;-20.3298441;-40.2737614
173;-20.3281753;-40.2737916
174;-20.3299949;-40.2738031
175;-20.3302366;-40.2738756
176;-20.3282018;-40.2738799
177;-20.3304064;-40.2739235
178;-20.2690165;-40.2739322
179;-20.3306886;-40.2739537
180;-20.3307492;-40.273954
181;-20.3310124;-40.2739583
182;-20.3308735;-40.2739613
183;-20.3310857;-40.2739643
184;-20.3312922;-40.2739826
185;-20.3314289;-40.2740313
186;-20.3315602;-40.2741654
187;-20.3284155;-40.2741825
188;-20.3285927;-40.2742629
189;-20.3315965;-40.2743362
190;-20.3315952;-40.2743578
191;-20.2692521;-40.2743587
192;-20.3288558;-40.274382
193;-20.3315924;-40.2743825
194;-20.3315972;-40.274383
195;-20.3315945;-40.2743836
196;-20.3315949;-40.2743839
197;-20.3315952;-40.2743839
198;-20.3315953;-40.2743839
199;-20.3315947;-40.2743842
200;-20.3315947;-40.2743844
201;-20.3315948;-40.2743844
202;-20.3315917;-40.2743872
203;-20.3315834;-40.2743875
204;-20.3315749;-40.2744092
205;-20.3290579;-40.2744466
206;-20.3291527;-40.274488
207;-20.3316161;-40.2745023
208;-20.3316444;-40.2745944
209;-20.3295354;-40.2746422
210;-20.2694237;-40.2746486
211;-20.329729;-40.2746976
212;-20.3316719;-40.2747626
213;-20.3300009;-40.2747701
214;-20.3316731;-40.2747984
215;-20.3301709;-40.2748279
216;-20.3305783;-40.274838
217;-20.3303374;-40.2748401
218;-20.331682;-40.2748823
219;-20.3316794;-40.2749386
220;-20.3316825;-40.2749417
221;-20.3316826;-40.2749455
222;-20.3307741;-40.2749473
223;-20.3316869;-40.2749503
224;-20.33169;-40.2749532
225;-20.3316929;-40.2749771
226;-20.331695;-40.2750026
227;-20.2696958;-40.2750724
228;-20.3308093;-40.2750965
229;-20.3317584;-40.2751661
230;-20.3317716;-40.2753343
231;-20.3308477;-40.2753784
232;-20.2699712;-40.2754926
233;-20.3318221;-40.2756033
234;-20.3309017;-40.2756352
235;-20.331853;-40.2757111
236;-20.3309334;-40.2758106
237;-20.270233;-40.2759177
238;-20.3309698;-40.2759898
239;-20.3318976;-40.2759909
240;-20.3319176;-40.2761675
241;-20.331027;-40.2762492
242;-20.2704962;-40.2763448
243;-20.3319525;-40.2764419
244;-20.3310785;-40.2765204
245;-20.3319787;-40.2766251
246;-20.3311211;-40.27671
247;-20.2707434;-40.2767882
248;-20.3311473;-40.2768977
249;-20.3320955;-40.2769661
250;-20.3312204;-40.2771816
251;-20.3321811;-40.277188
252;-20.2710078;-40.2772547
253;-20.3322649;-40.2774016
254;-20.3313418;-40.277527
255;-20.2712;-40.2775545
256;-20.3323574;-40.2776013
257;-20.3314258;-40.2777536
258;-20.3325413;-40.2779579
259;-20.3315275;-40.2779761
260;-20.271484;-40.2780123
261;-20.3326263;-40.2781091
262;-20.3316262;-40.2781915
263;-20.3327164;-40.2782339
264;-20.3328051;-40.2783479
265;-20.332855;-40.2783922
266;-20.332852;-40.2783936
267;-20.3328521;-40.2783936
268;-20.3328527;-40.2783939
269;-20.3328569;-40.2783959
270;-20.3328552;-40.2783977
271;-20.3328581;-40.2783981
272;-20.3328545;-40.2784048
273;-20.2717537;-40.2784304
274;-20.3329132;-40.2784447
275;-20.3329964;-40.2785431
276;-20.3318317;-40.278618
277;-20.3331162;-40.2786701
278;-20.2719266;-40.2787084
279;-20.3319;-40.2787088
280;-20.3333143;-40.2789422
281;-20.272086;-40.2789664
282;-20.3322123;-40.2790221
283;-20.3322805;-40.2791379
284;-20.2722589;-40.2792204
285;-20.3335834;-40.2792221
286;-20.3337638;-40.2794207
287;-20.3325335;-40.2794307
288;-20.2724944;-40.2795505
289;-20.3326767;-40.2796015
290;-20.3340389;-40.2796908
291;-20.2726339;-40.2797335
292;-20.3329025;-40.2798709
293;-20.3342245;-40.2798728
294;-20.2728156;-40.2799822
295;-20.3330373;-40.2800645
296;-20.3344866;-40.2801262
297;-20.2729619;-40.2801936
298;-20.3331639;-40.2801965
299;-20.33458;-40.2802325
300;-20.3332774;-40.2803299
301;-20.273079;-40.2803455
302;-20.3348584;-40.2804639
303;-20.333448;-40.2804678
304;-20.2731785;-40.2804957
305;-20.3336056;-40.2806049
306;-20.2732585;-40.2806555
307;-20.335149;-40.2806907
308;-20.3337271;-40.2807069
309;-20.3338652;-40.2808598
310;-20.335423;-40.280873
311;-20.2735377;-40.2808892
312;-20.2735958;-40.2808906
313;-20.2736752;-40.280919
314;-20.2731924;-40.2809204
315;-20.2733953;-40.280935
316;-20.2737158;-40.2809484
317;-20.2737059;-40.2809507
318;-20.273697;-40.2809552
319;-20.3340128;-40.2809831
320;-20.3355899;-40.2809838
321;-20.2737455;-40.2809915
322;-20.2732393;-40.2810535
323;-20.3357415;-40.2810989
324;-20.2730855;-40.2811093
325;-20.2738924;-40.2811927
326;-20.3359352;-40.2812343
327;-20.3342898;-40.2812401
328;-20.3360344;-40.2812858
329;-20.3343922;-40.2813185
330;-20.3361076;-40.2813203
331;-20.3344272;-40.2813462
332;-20.2730496;-40.2813614
333;-20.3344755;-40.2813912
334;-20.3345063;-40.2814085
335;-20.3363135;-40.2814378
336;-20.2729193;-40.2814481
337;-20.3346412;-40.2814811
338;-20.3364582;-40.2815243
339;-20.2741432;-40.2815348
340;-20.3347034;-40.2816257
341;-20.336705;-40.2816751
342;-20.2727971;-40.2816884
343;-20.3346443;-40.2817286
344;-20.3367923;-40.2817317
345;-20.2728248;-40.2817752
346;-20.2743773;-40.2818175
347;-20.3345965;-40.2818653
348;-20.3371204;-40.2819506
349;-20.3371864;-40.2820018
350;-20.2726044;-40.2820929
351;-20.2726044;-40.2822086
352;-20.3373414;-40.2822153
353;-20.3373575;-40.2822539
354;-20.3034;-40.28227
355;-20.3345334;-40.2822963
356;-20.274788;-40.2823061
357;-20.3373698;-40.2823224
358;-20.3373699;-40.2823224
359;-20.33737;-40.2823224
360;-20.3373701;-40.2823224
361;-20.3373695;-40.2823225
362;-20.3373696;-40.2823225
363;-20.3373694;-40.2823226
364;-20.3373695;-40.2823226
365;-20.3373693;-40.2823227
366;-20.3373691;-40.2823228
367;-20.3373692;-40.2823228
368;-20.3373693;-40.2823228
369;-20.3373691;-40.2823229
370;-20.3373691;-40.282323
371;-20.3345314;-40.282438
372;-20.2723913;-40.2825177
373;-20.3345661;-40.2825232
374;-20.3345579;-40.2825282
375;-20.3345582;-40.2825307
376;-20.3345724;-40.2825371
377;-20.3345706;-40.2825405
378;-20.3345179;-40.2825562
379;-20.3345663;-40.2825572
380;-20.3345711;-40.2826074
381;-20.2723957;-40.2826139
382;-20.3345505;-40.2827419
383;-20.326408;-40.2827578
384;-20.3259288;-40.2827686
385;-20.2722581;-40.2827786
386;-20.326901;-40.2827945
387;-20.2752462;-40.282816
388;-20.3254372;-40.2828179
389;-20.3345501;-40.2828182
390;-20.327226;-40.2828368
391;-20.3262625;-40.2828539
392;-20.2722624;-40.2828641
393;-20.3268331;-40.2828656
394;-20.3345625;-40.2828888
395;-20.3256617;-40.2828891
396;-20.3257895;-40.2828908
397;-20.3264779;-40.2828908
398;-20.3264807;-40.2828908
399;-20.3266846;-40.2828963
400;-20.3267237;-40.2828974
401;-20.3262347;-40.2829113
402;-20.3262308;-40.2829116
403;-20.3262316;-40.2829116
404;-20.3269311;-40.2829136
405;-20.3261921;-40.282915
406;-20.3272101;-40.282918
407;-20.3269697;-40.2829183
408;-20.3269707;-40.2829185
409;-20.3269726;-40.2829187
410;-20.3270766;-40.2829217
411;-20.3259853;-40.2829327
412;-20.3277077;-40.2829357
413;-20.3259459;-40.2829361
414;-20.3272161;-40.2829485
415;-20.3272169;-40.2829486
416;-20.3345637;-40.2829594
417;-20.3252423;-40.2829648
418;-20.3257415;-40.2829656
419;-20.3274234;-40.2829708
420;-20.3257015;-40.282972
421;-20.3274597;-40.2829792
422;-20.3246107;-40.2829862
423;-20.3250467;-40.2829979
424;-20.3254986;-40.2830061
425;-20.3254967;-40.2830065
426;-20.3275959;-40.2830235
427;-20.3276649;-40.2830265
428;-20.3277637;-40.2830343
429;-20.3277011;-40.2830349
430;-20.3277021;-40.2830351
431;-20.3281989;-40.2830416
432;-20.3252541;-40.2830542
433;-20.3248142;-40.2830618
434;-20.3279438;-40.2830862
435;-20.3279439;-40.2830862
436;-20.3250931;-40.2830873
437;-20.3250158;-40.2831109
438;-20.3285252;-40.2831145
439;-20.324576;-40.283117
440;-20.32815;-40.283123
441;-20.3281495;-40.2831264
442;-20.3281865;-40.2831337
443;-20.3241242;-40.2831457
444;-20.27217;-40.2831569
445;-20.3248563;-40.2831629
446;-20.3244145;-40.2831764
447;-20.3283915;-40.283178
448;-20.2755576;-40.283183
449;-20.3284272;-40.2831858
450;-20.3284286;-40.2831861
451;-20.3284288;-40.2831862
452;-20.3247803;-40.2831877
453;-20.3247772;-40.2831888
454;-20.3283857;-40.283205
455;-20.2721862;-40.2832372
456;-20.3286682;-40.2832392
457;-20.3238053;-40.2832481
458;-20.3291771;-40.2832498
459;-20.3345443;-40.2832578
460;-20.3286918;-40.2832588
461;-20.3241205;-40.28326
462;-20.32454;-40.2832618
463;-20.328791;-40.2832632
464;-20.3288755;-40.2832798
465;-20.3289137;-40.2832873
466;-20.3243824;-40.2833048
467;-20.3295065;-40.2833091
468;-20.3290336;-40.2833108
469;-20.3345365;-40.2833192
470;-20.3243049;-40.2833259
471;-20.329118;-40.2833288
472;-20.3291565;-40.283337
473;-20.3292727;-40.2833617
474;-20.3292197;-40.283375
475;-20.3291855;-40.2833838
476;-20.3238354;-40.2833841
477;-20.3240698;-40.2834027
478;-20.3240647;-40.2834046
479;-20.3299785;-40.283406
480;-20.3295145;-40.2834132
481;-20.3295161;-40.2834136
482;-20.3240285;-40.2834186
483;-20.3296021;-40.2834319
484;-20.3233054;-40.2834345
485;-20.3296404;-40.2834401
486;-20.3297565;-40.2834637
487;-20.3298444;-40.2834816
488;-20.3304392;-40.283486
489;-20.2722915;-40.2834868
490;-20.3298827;-40.2834894
491;-20.3238337;-40.283494
492;-20.3298143;-40.2834953
493;-20.3234542;-40.2835078
494;-20.3237967;-40.2835083
495;-20.2722999;-40.2835286
496;-20.3237223;-40.283537
497;-20.3301236;-40.2835384
498;-20.3300028;-40.2835451
499;-20.3302416;-40.2835615
500;-20.330203;-40.2835634
501;-20.3303296;-40.2835731
502;-20.3308634;-40.2835769
503;-20.3303693;-40.2835783
504;-20.3304867;-40.2835937
505;-20.3232616;-40.2836044
506;-20.3305749;-40.2836052
507;-20.3306122;-40.2836101
508;-20.3306153;-40.2836105
509;-20.334494;-40.2836164
510;-20.3308538;-40.2836424
511;-20.3308572;-40.283643
512;-20.3309425;-40.2836581
513;-20.3307919;-40.283659
514;-20.3314488;-40.2836675
515;-20.3233738;-40.2836715
516;-20.3233695;-40.2836732
517;-20.3311039;-40.2836866
518;-20.3233325;-40.2836874
519;-20.3226115;-40.2836926
520;-20.3317415;-40.2837131
521;-20.3232583;-40.2837165
522;-20.3313076;-40.2837236
523;-20.331341;-40.2837298
524;-20.3313426;-40.2837301
525;-20.331348;-40.2837311
526;-20.3311175;-40.2837358
527;-20.2760055;-40.2837368
528;-20.3344744;-40.2837503
529;-20.3313823;-40.283757
530;-20.3231428;-40.2837623
531;-20.3231382;-40.2837641
532;-20.3315837;-40.283768
533;-20.331587;-40.2837684
534;-20.2724582;-40.2837802
535;-20.3321722;-40.2837879
536;-20.3317966;-40.2837967
537;-20.3318378;-40.2838022
538;-20.3230269;-40.2838082
539;-20.3317631;-40.2838121
540;-20.3227019;-40.2838143
541;-20.3320412;-40.283831
542;-20.3320756;-40.2838362
543;-20.3320828;-40.2838374
544;-20.3321968;-40.2838549
545;-20.3319596;-40.2838702
546;-20.3323198;-40.2838738
547;-20.2725489;-40.2838796
548;-20.3327509;-40.2838878
549;-20.3324413;-40.2838925
550;-20.3324504;-40.2838939
551;-20.322097;-40.2838968
552;-20.3322752;-40.2839019
553;-20.3223769;-40.2839026
554;-20.332529;-40.2839065
555;-20.3227534;-40.2839166
556;-20.3223313;-40.2839218
557;-20.3330484;-40.2839274
558;-20.3344609;-40.2839297
559;-20.332685;-40.2839325
560;-20.322681;-40.2839453
561;-20.3226799;-40.2839457
562;-20.3226771;-40.2839468
563;-20.3327725;-40.2839471
564;-20.3328078;-40.283953
565;-20.3329387;-40.2839748
566;-20.332761;-40.2839814
567;-20.3330515;-40.2839936
568;-20.3328175;-40.2840015
569;-20.3331741;-40.2840091
570;-20.3331826;-40.28401
571;-20.333262;-40.2840186
572;-20.3330789;-40.284028
573;-20.3337718;-40.2840335
574;-20.3334193;-40.2840356
575;-20.3224507;-40.2840365
576;-20.3334303;-40.2840368
577;-20.3343958;-40.284039
578;-20.3335058;-40.2840532
579;-20.3335398;-40.2840575
580;-20.3336727;-40.2840741
581;-20.334074;-40.2840806
582;-20.3223298;-40.2840844
583;-20.3337858;-40.2840882
584;-20.3333657;-40.2840884
585;-20.2762831;-40.2840885
586;-20.3222901;-40.2841001
587;-20.3335683;-40.2841019
588;-20.3215536;-40.284103
589;-20.3218042;-40.2841045
590;-20.3339067;-40.2841078
591;-20.3339944;-40.2841224
592;-20.3222164;-40.2841286
593;-20.3340394;-40.2841299
594;-20.3217427;-40.2841339
595;-20.334151;-40.2841433
596;-20.3341524;-40.2841435
597;-20.3343766;-40.2841485
598;-20.3345414;-40.284149
599;-20.3342392;-40.2841539
600;-20.3342799;-40.2841588
601;-20.2726982;-40.2841665
602;-20.3340776;-40.2841691
603;-20.3220972;-40.2841724
604;-20.3220572;-40.2841871
605;-20.334367;-40.2841978
606;-20.3345164;-40.2841997
607;-20.3219872;-40.2842128
608;-20.3341586;-40.2842143
609;-20.3219828;-40.2842144
610;-20.3346015;-40.2842158
611;-20.3350019;-40.2842174
612;-20.3344123;-40.2842185
613;-20.3346361;-40.2842226
614;-20.334658;-40.2842268
615;-20.3214637;-40.2842294
616;-20.3347635;-40.2842473
617;-20.3353127;-40.2842616
618;-20.3348774;-40.2842695
619;-20.2728015;-40.2842767
620;-20.3349139;-40.2842834
621;-20.3350026;-40.2842934
622;-20.3350061;-40.284294
623;-20.3217538;-40.2842985
624;-20.3350866;-40.2843093
625;-20.3209877;-40.2843232
626;-20.3352471;-40.2843265
627;-20.3353325;-40.2843317
628;-20.335366;-40.2843361
629;-20.3357894;-40.2843386
630;-20.3349819;-40.2843397
631;-20.3216302;-40.2843439
632;-20.3211483;-40.284344
633;-20.3354946;-40.2843549
634;-20.335402;-40.2843578
635;-20.3215915;-40.284358
636;-20.33561;-40.2843768
637;-20.3215164;-40.2843856
638;-20.3357356;-40.2843983
639;-20.335738;-40.2843987
640;-20.3357009;-40.2844058
641;-20.3358188;-40.2844125
642;-20.3209815;-40.2844151
643;-20.3362509;-40.2844158
644;-20.3343132;-40.2844234
645;-20.3214047;-40.2844273
646;-20.3213966;-40.2844304
647;-20.3359791;-40.2844398
648;-20.3213582;-40.2844451
649;-20.3416394;-40.284446
650;-20.3360635;-40.2844539
651;-20.3418417;-40.284458
652;-20.320593;-40.2844594
653;-20.3360966;-40.2844594
654;-20.336135;-40.2844651
655;-20.3416234;-40.2844659
656;-20.3417523;-40.2844692
657;-20.3419166;-40.2844703
658;-20.3212836;-40.2844736
659;-20.3362271;-40.2844801
660;-20.336696;-40.2844876
661;-20.3420163;-40.2844888
662;-20.3363404;-40.2845001
663;-20.342139;-40.284503
664;-20.342096;-40.2845068
665;-20.3360629;-40.2845114
666;-20.3364711;-40.2845175
667;-20.3206761;-40.284525
668;-20.3365524;-40.2845274
669;-20.3423945;-40.2845286
670;-20.3365899;-40.2845319
671;-20.3211262;-40.2845338
672;-20.3431966;-40.2845358
673;-20.3416094;-40.2845377
674;-20.3365593;-40.2845481
675;-20.2728876;-40.2845501
676;-20.2729122;-40.2845516
677;-20.341594;-40.2845548
678;-20.3415948;-40.2845549
679;-20.3415937;-40.284555
680;-20.341595;-40.2845551
681;-20.3415951;-40.2845553
682;-20.3415952;-40.2845553
683;-20.3415935;-40.2845556
684;-20.3415932;-40.2845562
685;-20.3367967;-40.2845565
686;-20.3415927;-40.2845569
687;-20.3423941;-40.2845571
688;-20.3415927;-40.2845573
689;-20.3415923;-40.2845584
690;-20.3415918;-40.2845592
691;-20.3205704;-40.2845597
692;-20.3415914;-40.2845598
693;-20.3415915;-40.2845604
694;-20.3210504;-40.284561
695;-20.3368355;-40.2845611
696;-20.3415916;-40.2845611
697;-20.3415912;-40.2845621
698;-20.2766856;-40.2845622
699;-20.3427142;-40.2845629
700;-20.3415906;-40.2845632
701;-20.3415904;-40.2845635
702;-20.3415894;-40.284565
703;-20.341589;-40.2845657
704;-20.3424664;-40.2845657
705;-20.3415881;-40.2845666
706;-20.3415875;-40.2845669
707;-20.341587;-40.284568
708;-20.3415875;-40.2845686
709;-20.3371167;-40.2845701
710;-20.3415792;-40.2845708
711;-20.3369531;-40.2845733
712;-20.3369622;-40.284574
713;-20.3415821;-40.2845763
714;-20.3431085;-40.2845769
715;-20.3370817;-40.2845826
716;-20.3415818;-40.2845829
717;-20.3415228;-40.2845853
718;-20.3368364;-40.284594
719;-20.3371985;-40.2845945
720;-20.3372084;-40.284596
721;-20.342711;-40.2845995
722;-20.3415783;-40.2845996
723;-20.3209393;-40.2846001
724;-20.3343101;-40.2846026
725;-20.3209306;-40.2846031
726;-20.3429336;-40.2846053
727;-20.3372884;-40.2846085
728;-20.343286;-40.2846138
729;-20.3203975;-40.2846259
730;-20.3368138;-40.2846317
731;-20.3374433;-40.2846327
732;-20.3428628;-40.284634
733;-20.3375136;-40.2846402
734;-20.3375323;-40.2846442
735;-20.3430481;-40.2846459
736;-20.3375725;-40.2846482
737;-20.3430485;-40.2846496
738;-20.3430477;-40.2846508
739;-20.3415605;-40.2846543
740;-20.3432876;-40.2846547
741;-20.3430464;-40.2846576
742;-20.3430226;-40.2846663
743;-20.3415075;-40.284667
744;-20.3376977;-40.2846731
745;-20.3415548;-40.2846737
746;-20.3373039;-40.2846772
747;-20.3206965;-40.2846855
748;-20.3202123;-40.2846892
749;-20.343527;-40.2846972
750;-20.3199817;-40.2847013
751;-20.337814;-40.2847029
752;-20.3436084;-40.2847067
753;-20.3373006;-40.2847147
754;-20.3205894;-40.2847232
755;-20.3379258;-40.2847319
756;-20.3379378;-40.2847359
757;-20.3205408;-40.2847402
758;-20.3376079;-40.2847498
759;-20.343767;-40.2847499
760;-20.3204643;-40.284767
761;-20.3379997;-40.2847746
762;-20.319954;-40.2847934
763;-20.3439399;-40.2848011
764;-20.3203556;-40.284805
765;-20.2729245;-40.2848062
766;-20.3438782;-40.2848152
767;-20.3381584;-40.2848161
768;-20.3415343;-40.2848166
769;-20.3198647;-40.2848185
770;-20.338167;-40.2848194
771;-20.3381714;-40.2848211
772;-20.2769543;-40.2848462
773;-20.3202315;-40.2848485
774;-20.320228;-40.2848497
775;-20.3441197;-40.2848502
776;-20.3442357;-40.284853
777;-20.3382426;-40.2848579
778;-20.3201885;-40.2848635
779;-20.3444597;-40.2848739
780;-20.337769;-40.2848745
781;-20.3378937;-40.2848814
782;-20.3444896;-40.2848911
783;-20.33427;-40.2848963
784;-20.3196505;-40.2849084
785;-20.2729363;-40.2849117
786;-20.3193945;-40.2849134
787;-20.3414737;-40.2849198
788;-20.3447326;-40.2849206
789;-20.344765;-40.2849212
790;-20.3199944;-40.2849315
791;-20.3450104;-40.2849387
792;-20.3199537;-40.2849459
793;-20.3450698;-40.284953
794;-20.3415215;-40.2849547
795;-20.3198899;-40.2849688
796;-20.3198795;-40.2849725
797;-20.3452062;-40.2849732
798;-20.3450811;-40.2849781
799;-20.3452602;-40.2849818
800;-20.3449212;-40.2849829
801;-20.3452838;-40.2849888
802;-20.338354;-40.2849913
803;-20.3342745;-40.2849975
804;-20.3193766;-40.2849987
805;-20.345203;-40.2850058
806;-20.3453644;-40.2850117
807;-20.3451916;-40.2850271
808;-20.3404051;-40.2850446
809;-20.3454452;-40.2850469
810;-20.3456473;-40.285047
811;-20.3196559;-40.2850528
812;-20.2728846;-40.2850543
813;-20.3448969;-40.2850556
814;-20.3404323;-40.2850567
815;-20.3403858;-40.2850682
816;-20.3456877;-40.2850687
817;-20.3455768;-40.2850724
818;-20.3458221;-40.2850735
819;-20.3457212;-40.2850762
820;-20.3455223;-40.2850791
821;-20.3457662;-40.2850792
822;-20.3456421;-40.2850801
823;-20.3405338;-40.2850805
824;-20.3450371;-40.2850809
825;-20.3450162;-40.2850837
826;-20.3457279;-40.2850854
827;-20.3192063;-40.2850893
828;-20.3407294;-40.2850949
829;-20.319527;-40.2850991
830;-20.3456221;-40.2851002
831;-20.3409276;-40.2851036
832;-20.319485;-40.2851142
833;-20.34586;-40.285115
834;-20.3458922;-40.2851188
835;-20.3460849;-40.2851193
836;-20.3385665;-40.2851213
837;-20.3459267;-40.285123
838;-20.3385708;-40.285125
839;-20.341463;-40.2851255
840;-20.2772228;-40.2851307
841;-20.3416068;-40.2851341
842;-20.3459776;-40.2851375
843;-20.3382933;-40.285138
844;-20.3194109;-40.2851408
845;-20.3411156;-40.2851428
846;-20.3187413;-40.2851449
847;-20.346229;-40.2851452
848;-20.3416057;-40.2851454
849;-20.3416257;-40.28515
850;-20.3403751;-40.2851519
851;-20.3460318;-40.2851525
852;-20.3459732;-40.2851549
853;-20.3416202;-40.285155
854;-20.3416095;-40.2851578
855;-20.3416082;-40.2851587
856;-20.3416092;-40.2851605
857;-20.3416006;-40.2851679
858;-20.3463688;-40.2851724
859;-20.3463343;-40.285175
860;-20.338629;-40.2851814
861;-20.3415952;-40.2851825
862;-20.3192933;-40.285183
863;-20.3463443;-40.285183
864;-20.3414847;-40.2851852
865;-20.3463561;-40.2851899
866;-20.3463574;-40.2851916
867;-20.3189285;-40.2851927
868;-20.3415837;-40.2851933
869;-20.3462592;-40.2851946
870;-20.3463499;-40.2851946
871;-20.3192519;-40.2851979
872;-20.3461786;-40.2852028
873;-20.3386501;-40.2852043
874;-20.3463401;-40.2852087
875;-20.3462236;-40.2852166
876;-20.3191898;-40.2852202
877;-20.3414383;-40.2852204
878;-20.319177;-40.2852248
879;-20.3448917;-40.2852265
880;-20.3187398;-40.2852353
881;-20.3464685;-40.2852364
882;-20.2728314;-40.2852365
883;-20.3464387;-40.2852393
884;-20.3464494;-40.2852425
885;-20.3464567;-40.2852462
886;-20.3464125;-40.2852474
