1;-20.3551697;-40.2938826
4;-20.3542154;-40.2937037
6;-20.3532705;-40.2934809
7;-20.3523187;-40.2933218
8;-20.3513639;-40.2932791
9;-20.3577695;-40.2956695
10;-20.3577695;-40.2956695
11;-20.3577695;-40.2956695
12;-20.3577695;-40.2956695
13;-20.3577695;-40.2956695
14;-20.3577695;-40.2956695
15;-20.3663912;-40.3061404
16;-20.3668064;-40.3064621
17;-20.3578232;-40.2957619
18;-20.34115;-40.28942
19;-20.3578233;-40.2957556
20;-20.3512847;-40.2932995
21;-20.3578236;-40.2956702
22;-20.3578407;-40.2957096
23;-20.357845;-40.295687
24;-20.3502096;-40.293586
25;-20.35811;-40.29592
26;-20.3498566;-40.2936897
27;-20.3578872;-40.2958101
28;-20.3578974;-40.2958207
29;-20.3577672;-40.2956618
30;-20.31216;-40.28895
31;-20.357728;-40.2956008
32;-20.3575558;-40.2954438
33;-20.3577409;-40.2957083
34;-20.3576873;-40.2957549
36;-20.3577039;-40.2957434
37;-20.3577039;-40.2957434
38;-20.3577059;-40.2957421
39;-20.3577059;-40.2957421
40;-20.3577059;-40.2957421
41;-20.3577059;-40.2957421
42;-20.3577059;-40.2957421
43;-20.3577059;-40.2957421
44;-20.3577059;-40.2957421
45;-20.3577067;-40.2957415
46;-20.3577067;-40.2957415
47;-20.3577076;-40.2957409
48;-20.3577083;-40.2957404
49;-20.3577083;-40.2957404
50;-20.3577083;-40.2957404
51;-20.3577083;-40.2957404
52;-20.3577083;-40.2957404
53;-20.3577083;-40.2957404
54;-20.3577356;-40.2957662
55;-20.3577464;-40.2957589
56;-20.3577886;-40.2955903
57;-20.3577899;-40.2955896
58;-20.3497263;-40.2885091
59;-20.3578785;-40.295742
60;-20.357927;-40.2956335
61;-20.3034;-40.28227
62;-20.3578273;-40.2956347
63;-20.3578268;-40.2956346
64;-20.3578386;-40.2956357
65;-20.3578019;-40.2956772
66;-20.3578285;-40.2955967
67;-20.3578084;-40.2955974
68;-20.3578084;-40.2955974
69;-20.3578084;-40.2955974
70;-20.3578084;-40.2955974
71;-20.3578084;-40.2955974
72;-20.3578084;-40.2955974
73;-20.3578084;-40.2955974
74;-20.3578084;-40.2955974
75;-20.3578084;-40.2955974
76;-20.3578084;-40.2955974
77;-20.3578084;-40.2955974
78;-20.3578084;-40.2955974
79;-20.3578084;-40.2955974
80;-20.3578084;-40.2955974
81;-20.3578084;-40.2955974
82;-20.3578084;-40.2955974
83;-20.3578084;-40.2955974
84;-20.3578084;-40.2955974
85;-20.3578093;-40.2955962
86;-20.3578093;-40.2955962
87;-20.3578096;-40.2955958
88;-20.3578096;-40.2955958
89;-20.3578096;-40.2955958
90;-20.3578096;-40.2955958
91;-20.3578096;-40.2955958
92;-20.3578096;-40.2955958
93;-20.3578096;-40.2955958
94;-20.3578096;-40.2955958
95;-20.3578096;-40.2955958
96;-20.3578096;-40.2955958
97;-20.3578096;-40.2955958
98;-20.3578096;-40.2955958
99;-20.3578096;-40.2955958
100;-20.3578096;-40.2955958
101;-20.3578096;-40.2955958
102;-20.3578096;-40.2955958
103;-20.3578096;-40.2955958
104;-20.3578096;-40.2955958
105;-20.3578096;-40.2955958
106;-20.3578096;-40.2955958
107;-20.3578096;-40.2955958
108;-20.3578096;-40.2955958
109;-20.3578096;-40.2955958
110;-20.3578096;-40.2955958
111;-20.3578096;-40.2955958
112;-20.3578096;-40.2955958
113;-20.3578096;-40.2955958
114;-20.3578096;-40.2955958
115;-20.3578096;-40.2955958
116;-20.3578096;-40.2955958
117;-20.3578096;-40.2955958
118;-20.3578096;-40.2955958
119;-20.3578096;-40.2955958
120;-20.3578096;-40.2955958
121;-20.3579533;-40.2955709
122;-20.3579533;-40.2955709
123;-20.3579533;-40.2955709
124;-20.3579533;-40.2955709
125;-20.3579533;-40.2955709
126;-20.3579533;-40.2955709
127;-20.3579533;-40.2955709
128;-20.3579533;-40.2955709
129;-20.3579533;-40.2955709
130;-20.3579533;-40.2955709
131;-20.3579533;-40.2955709
132;-20.3579533;-40.2955709
133;-20.3579533;-40.2955709
134;-20.3579533;-40.2955709
135;-20.3579533;-40.2955709
136;-20.3579533;-40.2955709
137;-20.3579108;-40.295595
138;-20.3579108;-40.295595
139;-20.3579108;-40.295595
140;-20.3579108;-40.295595
141;-20.3579108;-40.295595
142;-20.3579108;-40.295595
143;-20.3579108;-40.295595
144;-20.3579108;-40.295595
145;-20.3579108;-40.295595
146;-20.3579108;-40.295595
147;-20.3579108;-40.295595
148;-20.3579108;-40.295595
149;-20.3579108;-40.295595
150;-20.3579108;-40.295595
151;-20.3579108;-40.295595
152;-20.3579108;-40.295595
153;-20.3579108;-40.295595
154;-20.3579108;-40.295595
155;-20.3579108;-40.295595
156;-20.3579108;-40.295595
157;-20.3579161;-40.2955867
158;-20.3579161;-40.2955867
159;-20.3579161;-40.2955867
160;-20.3579161;-40.2955867
161;-20.3579161;-40.2955867
162;-20.3579161;-40.2955867
163;-20.3579161;-40.2955867
164;-20.3579161;-40.2955867
165;-20.3579161;-40.2955867
166;-20.3579161;-40.2955867
167;-20.3579161;-40.2955867
168;-20.3579161;-40.2955867
169;-20.3579232;-40.2956574
170;-20.3579232;-40.2956574
171;-20.3578048;-40.2957717
172;-20.350076;-40.2936253
173;-20.3578283;-40.295754
174;-20.3490965;-40.2938275
175;-20.3577695;-40.2956695
176;-20.3535514;-40.2935673
177;-20.3577695;-40.2956695
178;-20.3577695;-40.2956695
179;-20.357829;-40.295749
180;-20.3523427;-40.2933254
181;-20.3578288;-40.2957487
182;-20.3424778;-40.2922462
